Time	Count	Error
370079349.12154	0.50641	0.22647
370079359.12108	0.91154	0.30385
370079369.12061	0.60769	0.24809
370079379.12015	0.70898	0.26797
370079389.11969	1.01282	0.32028
370079399.11922	0.50641	0.22647
370079409.11876	0.70898	0.26797
370079419.1183	0.81026	0.28647
370079429.11784	0.70898	0.26797
370079439.11737	0.60769	0.24809
370079449.11691	0.30385	0.17543
370079459.11645	1.11411	0.33592
370079469.11598	0.60769	0.24809
370079479.11552	0.30385	0.17543
370079489.11506	0.50641	0.22647
370079499.1146	0.70898	0.26797
370079509.11413	0.70898	0.26797
370079519.11367	0.40513	0.20256
370079529.11321	0.40513	0.20256
370079539.11274	0.20256	0.14324
370079549.11228	0.50641	0.22647
370079559.11182	0.40513	0.20256
370079569.11136	0.91154	0.30385
370079579.11089	0.91154	0.30385
370079589.11043	0.81026	0.28647
370079599.10997	0.70898	0.26797
370079609.1095	0.50641	0.22647
370079619.10904	0.91154	0.30385
370079629.10858	0.50641	0.22647
370079639.10812	0.70898	0.26797
370079649.10765	0.40513	0.20256
370079659.10719	0.60769	0.24809
370079669.10673	0.60769	0.24809
370079679.10626	0.30385	0.17543
370079689.1058	0.40513	0.20256
370079699.10534	0.70898	0.26797
370079709.10488	0.70898	0.26797
370079719.10441	0.81026	0.28647
370079729.10395	0.91154	0.30385
370079739.10349	0.81026	0.28647
370079749.10302	0.40513	0.20256
370079759.10256	0.70898	0.26797
370079769.1021	0.91154	0.30385
370079779.10164	0.70898	0.26797
370079789.10117	0.40513	0.20256
370079799.10071	0.50641	0.22647
370079809.10025	1.01282	0.32028
370079819.09978	0.40513	0.20256
370079829.09932	0.50641	0.22647
370079839.09886	0.40513	0.20256
370079849.0984	0.91154	0.30385
370079859.09793	1.11411	0.33592
370079869.09747	0.30385	0.17543
370079879.09701	0.50641	0.22647
370079889.09654	0.40513	0.20256
370079899.09608	0.50641	0.22647
370079909.09562	0.30385	0.17543
370079919.09516	1.31667	0.36518
370079929.09469	0.40513	0.20256
370079939.09423	0.50641	0.22647
370079949.09377	0.20256	0.14324
370079959.0933	0.60769	0.24809
370079969.09284	0.40513	0.20256
370079979.09238	0.60769	0.24809
