Time	Count	Error
111400508.78326	9.0536	0.95433
111400518.78382	10.86432	1.04542
111400528.78438	10.26074	1.01597
111400538.78495	9.0536	0.95433
111400548.78551	10.16015	1.01097
111400558.78607	10.66313	1.03569
111400568.78663	9.65717	0.98563
111400578.7872	8.04764	0.89975
111400588.78776	9.65717	0.98563
111400598.78832	9.15419	0.95962
111400608.78889	11.06551	1.05505
111400618.78945	10.66313	1.03569
111400628.79001	7.64526	0.87697
111400638.79057	8.55062	0.92744
111400648.79114	8.45002	0.92197
111400658.7917	9.95896	1.00091
111400668.79226	8.14824	0.90536
111400678.79282	9.35538	0.97011
111400688.79339	9.35538	0.97011
111400698.79395	9.0536	0.95433
111400708.79451	7.64526	0.87697
111400718.79507	8.55062	0.92744
111400728.79564	8.24883	0.91093
111400738.7962	10.26074	1.01597
111400748.79676	10.36134	1.02093
111400758.79732	9.55657	0.98048
111400768.79789	9.65717	0.98563
111400778.79845	9.55657	0.98048
111400788.79901	9.25479	0.96488
111400798.79957	9.55657	0.98048
111400808.80014	8.953	0.94902
111400818.8007	7.34347	0.85949
111400828.80126	10.56253	1.0308
111400838.80182	9.65717	0.98563
111400848.80239	7.84645	0.88844
111400858.80295	9.35538	0.97011
111400868.80351	8.75181	0.93829
111400878.80407	9.15419	0.95962
111400888.80464	8.55062	0.92744
111400898.8052	8.953	0.94902
111400908.80576	8.14824	0.90536
111400918.80632	7.14228	0.84763
111400928.80689	9.45598	0.97531
111400938.80745	7.24288	0.85358
111400948.80801	10.56253	1.0308
111400958.80857	7.14228	0.84763
111400968.80914	7.94705	0.89411
111400978.8097	9.15419	0.95962
111400988.81026	7.94705	0.89411
111400998.81082	7.54466	0.87118
111401008.81139	9.55657	0.98048
111401018.81195	7.44407	0.86536
111401028.81251	9.0536	0.95433
111401038.81307	9.25479	0.96488
111401048.81364	10.05955	1.00596
111401058.8142	9.65717	0.98563
111401068.81476	8.85241	0.94367
111401078.81532	10.16015	1.01097
111401088.81589	9.25479	0.96488
111401098.81645	11.2667	1.0646
111401108.81701	10.26074	1.01597
111401118.81757	11.76968	1.08811
111401128.81813	9.45598	0.97531
111401138.8187	10.16015	1.01097
111401148.81926	9.15419	0.95962
111401158.81982	10.66313	1.03569
111401168.82038	9.0536	0.95433
111401178.82095	8.953	0.94902
111401188.82151	9.85836	0.99584
111401198.82207	9.15419	0.95962
111401208.82263	10.16015	1.01097
111401218.8232	7.94705	0.89411
111401228.82376	10.96491	1.05025
111401238.82432	8.953	0.94902
111401248.82488	8.65122	0.93288
111401258.82544	8.65122	0.93288
111401268.82601	9.45598	0.97531
111401278.82657	8.953	0.94902
111401288.82713	9.25479	0.96488
111401298.82769	9.95896	1.00091
111401308.82826	8.65122	0.93288
111401318.82882	8.55062	0.92744
111401328.82938	7.94705	0.89411
111401338.82994	9.15419	0.95962
111401348.8305	10.16015	1.01097
111401358.83107	7.54466	0.87118
111401368.83163	9.25479	0.96488
111401378.83219	9.25479	0.96488
111401388.83275	8.953	0.94902
111401398.83332	8.75181	0.93829
111401408.83388	9.75777	0.99075
111401418.83444	9.45598	0.97531
111401428.835	7.64526	0.87697
111401438.83556	9.85836	0.99584
111401448.83613	7.84645	0.88844
111401458.83669	9.35538	0.97011
111401468.83725	7.44407	0.86536
111401478.83781	9.0536	0.95433
111401488.83837	9.15419	0.95962
111401498.83894	8.55062	0.92744
111401508.8395	6.94109	0.83561
111401518.84006	8.953	0.94902
111401528.84062	8.953	0.94902
111401538.84118	10.16015	1.01097
111401548.84175	7.24288	0.85358
111401558.84231	9.35538	0.97011
111401568.84287	8.24883	0.91093
111401578.84343	9.0536	0.95433
111401588.844	8.34943	0.91647
111401598.84456	8.55062	0.92744
111401608.84512	9.65717	0.98563
111401618.84568	9.0536	0.95433
111401628.84624	10.66313	1.03569
111401638.84681	10.36134	1.02093
111401648.84737	10.96491	1.05025
111401658.84793	10.36134	1.02093
111401668.84849	8.24883	0.91093
111401678.84905	9.15419	0.95962
111401688.84962	9.25479	0.96488
111401698.85018	8.75181	0.93829
111401708.85074	8.953	0.94902
111401718.8513	7.44407	0.86536
111401728.85186	9.65717	0.98563
111401738.85242	9.75777	0.99075
111401748.85299	9.25479	0.96488
111401758.85355	8.55062	0.92744
111401768.85411	8.45002	0.92197
111401778.85467	10.36134	1.02093
111401788.85523	10.16015	1.01097
111401798.8558	9.55657	0.98048
111401808.85636	9.0536	0.95433
111401818.85692	8.85241	0.94367
111401828.85748	10.66313	1.03569
111401838.85804	9.75777	0.99075
111401848.85861	10.66313	1.03569
111401858.85917	9.15419	0.95962
111401868.85973	9.15419	0.95962
111401878.86029	7.84645	0.88844
111401888.86085	9.65717	0.98563
111401898.86142	10.36134	1.02093
111401908.86198	8.24883	0.91093
111401918.86254	8.75181	0.93829
111401928.8631	8.953	0.94902
111401938.86366	10.36134	1.02093
111401948.86422	9.75777	0.99075
111401958.86479	9.65717	0.98563
111401968.86535	9.0536	0.95433
111401978.86591	10.36134	1.02093
111401988.86647	9.55657	0.98048
111401998.86703	8.55062	0.92744
111402008.86759	10.66313	1.03569
111402018.86816	9.85836	0.99584
111402028.86872	10.26074	1.01597
111402038.86928	8.85241	0.94367
